Date,Ri,BA,T,MGM,AMZN,IBM,TSLA,GOOG,Rm,Rf,Ri_excess,Rm_excess
2012-02-14,0.0136489687890403,0.009485638196008953,9.98635119885652e-4,-0.005486968449931418,-0.0015136124330834566,-0.0020765964613382554,0.053350206414734876,-0.003985559403894808,-9.395237216460322e-4,0.0012,0.0124489687890403,-0.002139523721646032
2012-02-15,-0.023142182236083973,-0.004632067353945627,-0.006651114067176648,6.896551724137784e-4,-0.03570309405588461,1.5606596526863853e-4,0.012963522035786669,-0.00688797181087365,-0.005383206219918498,0.0011,-0.024242182236083973,-0.006483206219918498
2012-02-16,0.009122561556491195,7.977396728858795e-4,0.0050217273176522866,0.015851137146795344,-0.02461109110093191,0.004005222366710014,0.01726196531321223,0.0015853175060516272,0.011025706111770905,0.001,0.008122561556491194,0.010025706111770904
2012-02-17,-1.7919197077240844e-4,0.001062853768945889,-3.3311125916049333e-4,-0.005427408412483044,0.014283371866745996,0.0020722929836846983,0.02311296079578712,-0.0030996576105172735,0.002348930008241156,9e-4,-0.0010791919707724084,0.001448930008241156
2012-02-21,0.025352526779404798,0.004910457993641844,0.010996334555148226,-0.03206002728512965,-0.0013150958904109395,-1.5509771642125477e-4,-0.01344011971861263,0.015480226503793026,7.19923168309849e-4,8e-4,0.0245525267794048,-8.007683169015099e-5
2012-02-22,-0.0035156354786281593,0.004490187473716446,-0.001977554383651986,-0.029598308668076105,-0.009217563075210202,0.0024820104580485568,-0.008115913043478161,-0.009869680222834291,-0.003340106980762289,9e-4,-0.004415635478628159,-0.004240106980762289
2012-02-23,0.006529672201229418,-0.0027609782477248258,0.005944451587039288,0.03631082062454612,-0.0093587494810196,0.01929130910639381,0.009058971097049152,-0.0030101913616959073,0.004272002456249681,9e-4,0.005629672201229418,0.003372002456249681
2012-02-24,0.011657855970903718,0.0027686223538198875,-0.003939560208127386,-0.018920812894183573,0.0013416401215364888,7.590405305447694e-4,-0.022589024691254598,0.006253044875048292,0.0016722375905543832,0.001,0.01065785597090372,6.722375905543832e-4
2012-02-27,0.006412662725954569,-0.011175374998037692,6.592287409360779e-4,-0.023571428571428577,-0.0033495560947480996,-0.0011630056928348925,-0.0038518814814814824,-9.674263246257441e-4,0.0013545594428995007,0.0012,0.00521266272595457,1.545594428995008e-4
2012-02-28,0.018354362579164347,-6.647387403900321e-4,0.005599472806341414,0.026335040234089203,0.02951887094336454,0.002278119790807047,0.005651457633892249,0.014902084636787096,0.003356333487459883,0.001,0.017354362579164347,0.002356333487459883
2012-02-29,0.01313015426487866,-0.0027941323685933346,0.001965247233368949,-0.018531717747683522,-0.02236126731728079,-0.006313769195146362,-0.01183084851136216,-2.263761690329885e-4,-0.004736987672318986,8e-4,0.01233015426487866,-0.005536987672318986
2012-03-01,0.003742258886118013,0.0017345564403426362,0.0013075841778359487,0.011619462599854767,0.0019477488792058037,0.004066502395496434,0.0299311583358276,0.006712526189428061,0.006158039707300343,8e-4,0.0029422588861180133,0.005358039707300343
2012-03-02,0.0013040774195124363,-0.0023974426638934667,0.007835520987121055,-0.006460875807609466,-0.004110142350427538,0.006480023320407163,-0.010752659110723421,-0.0018476644128249378,-0.003245756180712858,7.000000000000001e-4,6.040774195124362e-4,-0.003945756180712858
2012-03-05,-0.02204772711345545,-0.010280440312938812,0.003887236673558902,-0.02890173410404627,0.005354110339864299,0.009305397206432139,-0.007931874032553658,-0.01126763077486971,-0.0038696939908234155,8e-4,-0.022847727113455448,-0.0046696939908234154
2012-03-06,-0.0054393368943228704,-0.021178997214852308,-0.008389803162310359,-0.026785714285714246,0.004604465899380558,-0.01694412903530084,-0.01954394432928632,-0.015124137030203799,-0.015370160940745324,8e-4,-0.006239336894322871,-0.016170160940745325
2012-03-07,8.109682211002622e-4,0.013230416571952092,0.004881191018548685,0.025229357798165142,0.014799315584500794,0.0025854659481259574,3.019631440058233e-4,0.0030415250994934306,0.006900622397204969,8e-4,1.0968221100262211e-5,0.0061006223972049686
2012-03-08,0.02129295770259757,0.008841145627358892,0.0038860428719572973,0.029082774049217046,0.0210589046948053,0.010314981841230114,-0.0015096316880927347,5.603389842430014e-4,0.009817931696702243,8e-4,0.020492957702597573,0.009017931696702243
2012-03-09,0.005867361313711885,-0.011864595169599288,0.005806451612903217,-0.006521739130434772,-0.01769341301264868,0.004053836184913937,0.050499002116722216,-0.011348266903890233,0.0036312501383967584,9e-4,0.0049673613137118855,0.0027312501383967586
2012-03-12,0.012528120951859381,0.004229731147090523,0.008338710711994837,-0.012399708242159132,-0.0050456161278249895,0.0018941531725190765,0.03655716542560912,0.008163184370824016,1.6046087579587502e-4,9e-4,0.011628120951859382,-7.39539124204125e-4
2012-03-13,0.029166705766909676,0.009646739392574355,0.0060431931920104836,0.06277695716395874,0.006543415707200176,0.013830840796019919,0.002221660773211025,0.02087094141145734,0.018131549071521723,8e-4,0.028366705766909677,0.017331549071521724
2012-03-14,0.037810263971465835,0.01238063551017729,-0.005690736822343915,-0.018763029881862497,-0.012622574627500452,0.004612827581768673,-0.0221667775006927,-0.0028974882027497212,-0.0011962620857601523,9e-4,0.03691026397146584,-0.0020962620857601522
2012-03-15,-0.00681844010681958,0.0026584739070130096,0.006041271668004056,0.04178470254957519,0.011906057607430487,0.006252437445035005,-0.008217653493407487,0.008344261792291573,0.005967199434081513,8e-4,-0.007618440106819581,0.005167199434081513
2012-03-16,1.7058883919979435e-5,-0.0030492244465068355,-0.0015802465733326882,-0.01971447994561529,0.0033617633982126094,4.8519417475745286e-5,0.00914285714285715,0.006294957358402922,0.0011193982795276991,9e-4,-8.829411160800205e-4,2.1939827952769915e-4
2012-03-19,0.026521198828181103,0.0026596410635495696,0.0018993352326685255,0.0020804438280165993,0.0025398594562573247,-0.0014076695647704239,-0.00962627406568526,0.01430308520009407,0.003973846347059686,0.001,0.025521198828181102,0.002973846347059686
2012-03-20,0.008085145526109722,-0.0034483155584000853,0.004423412322274932,-0.012456747404844272,0.036707621028296264,-0.007145639669717853,-5.717838765008749e-4,-7.728757155723867e-4,-0.0030005178223089686,0.001,0.007085145526109722,-0.004000517822308969
2012-03-21,-0.005709951302658983,-0.001730063903780502,0.0015727901361185764,7.007708479327111e-4,-0.0031196692859183123,0.002154232558139499,0.0054348685765123845,0.01024482352836964,-0.0018711971103762598,9e-4,-0.006609951302658983,-0.0027711971103762598
2012-03-22,-0.005244748704407494,-0.014531448752661113,-0.0040829459798994985,-0.012605042016806704,0.00349448711196965,0.003908363829123436,-0.021337125386223305,0.009484719955239985,-0.007206542132242587,8e-4,-0.006044748704407494,-0.008006542132242587
2012-03-23,-0.005489383129313793,6.76447529124714e-4,-0.00599176934694953,0.007092198581560258,0.013721408951811181,-4.870796513921251e-5,-0.009302325040562505,-0.005355626320300646,0.0031088584771774026,8e-4,-0.006289383129313793,0.0023088584771774026
2012-03-26,0.018337333685558836,0.01635796922592999,0.008566021573604081,0.02394366197183098,0.040145622851821876,0.011144676097813435,0.09741783465857778,0.010488725987359752,0.01388582517359928,9e-4,0.017437333685558835,0.01298582517359928
2012-03-27,0.012356318531769925,-0.004921548284118299,-0.004718527690515034,-0.0027510316368637654,0.012668245986795652,-0.0028397313791263348,0.014438421687784926,-0.003557445445346029,-0.0028167750117064363,9e-4,0.011456318531769925,-0.0037167750117064365
2012-03-28,0.00510999527698236,-0.006416201214174417,-0.008849494590691962,-0.0331034482758621,-0.02083332339531425,5.309392977922036e-4,-0.002372192998739955,0.013508041516882986,-0.004941509430783114,9e-4,0.00420999527698236,-0.005841509430783114
2012-03-29,-0.012564388903138081,-0.003363379433246887,-0.004783226888289979,-0.012125534950071322,0.017150511689192575,0.004727729427826216,-0.013738336260942445,-0.011208394710283282,-0.0016079300036218789,7.000000000000001e-4,-0.01326438890313808,-0.002307930003621879
2012-03-30,-0.01690548344742048,0.00391470021828549,6.408523114659697e-4,-0.01660649819494588,-0.010263457258865892,0.00182450661498039,-0.0024109294181126326,-0.01105776397482453,0.0036984364437213646,7.000000000000001e-4,-0.01760548344742048,0.0029984364437213645
2012-04-02,0.03182387549739938,0.010756958017064966,0.007044540505923787,0.007342143906020663,-0.02202356481219606,0.00393006002195238,-0.01772287767331475,0.008857782315171512,0.007504645620875642,8e-4,0.03102387549739938,0.006704645620875641
2012-04-03,0.017280063481691397,-0.006917600290477485,-6.359618239757958e-4,0.015306122448979524,0.008129265213896425,1.4321382468510926e-4,0.03909228873196898,-0.006646870447450295,-0.003988635869632426,8e-4,0.016480063481691398,-0.004788635869632426
2012-04-04,-0.007960970761162207,-0.013127983573262437,0.004454342984409818,-0.027279253409906605,-0.028398271493573598,-0.016467766109785186,-0.07918963847354064,-0.011624246027471839,-0.0102025244088549,8e-4,-0.008760970761162208,-0.011002524408854901
2012-04-05,0.015008553755524064,-0.0010859508914333519,-0.01995562242635418,0.0036900369003689247,0.0020619309742272154,-0.002814860429776395,-0.014857142857142947,-0.004455681325480898,-6.2904230609355e-4,8e-4,0.014208553755524064,-0.00142904230609355
2012-04-09,0.004024138512427723,-0.015762957780293838,-0.009696250494626656,-0.006617647058823519,-0.01296365046022764,-0.0025794471086803745,-0.03857302784222727,-0.002340512015120399,-0.011358438358156378,9e-4,0.003124138512427723,-0.012258438358156378
2012-04-10,-0.012243965367410917,-0.025265801463482083,-0.016644909159429084,-0.032568467801628385,-0.02548600160228278,-0.012735434637108987,-0.02081456887996581,-0.006309064381835767,-0.01708145408550955,9e-4,-0.013143965367410916,-0.01798145408550955
2012-04-11,-0.0035643704196652247,0.016572224265502165,0.010620710608055407,0.0405508798775822,0.005294710777510106,0.0012356051872129176,0.019408534177712305,0.014516733022089464,0.007448895732533341,9e-4,-0.004464370419665225,0.006548895732533341
2012-04-12,-0.005477550110977092,0.024104821963417337,0.012807848512057504,0.019117647058823514,0.014470399454857674,0.013525545329987688,0.010577183439105374,0.023665068763039032,0.013779387552802395,9e-4,-0.006377550110977092,0.012879387552802395
2012-04-13,-0.028164488596576193,-0.00789118367346949,-0.009727594033722428,0.004329004329004365,-0.01169434672301279,-0.012273543318162852,0.004485675971461696,-0.040567768631662914,-0.012475000665660213,9e-4,-0.029064488596576194,-0.013375000665660212
2012-04-16,-0.04147177725243618,-0.003291250775952925,0.0022920758908947085,-0.014367816091953972,-0.015706287223049877,-3.9448717365160715e-4,-0.03989282524560891,-0.02966700604799953,-5.036007728196732e-4,8e-4,-0.04227177725243618,-0.001303600772819673
2012-04-17,0.05097127545816575,0.019400055035773148,0.00914727183445695,0.0065597667638483854,0.015579509433962205,0.023332655764933624,-3.100155038758436e-4,0.0057749270452852105,0.015486673800010458,8e-4,0.05017127545816575,0.014686673800010458
2012-04-18,-0.002230562622975045,-0.005128857072687695,-0.004532178845327885,-0.004344677769732114,0.01422585070452713,-0.035285572937366616,0.013027232442479143,-0.0034778262857728826,-0.004055288314756255,7.000000000000001e-4,-0.002930562622975045,-0.004755288314756255
2012-04-19,-0.03435582994333774,-0.008275688621295423,-3.252032520325712e-4,0.0014545454545454234,1.5700528026883707e-4,-0.0030980361990197705,0.015309246785058177,-0.013416745425390088,-0.00593439718077886,7.000000000000001e-4,-0.03505582994333774,-0.00663439718077886
2012-04-20,-0.024615253208180376,0.006156019320274187,0.0039037410540013672,-0.01815541031227306,-0.0058608580054152785,4.511603541466885e-4,0,-0.005406312260276963,0.0011692654246814433,8e-4,-0.025415253208180374,3.6926542468144325e-4
2012-04-23,-0.002233981981102402,-0.009381400025231907,-0.008101101487326588,-0.029585798816568074,-0.00915881164667465,-0.004909874601907671,-0.036791284680337696,0.002583616913063965,-0.008407570206074867,8e-4,-0.003033981981102402,-0.009207570206074867
2012-04-24,-0.019975456532073433,0.004803705671099282,0.03626259273888952,-0.00457317073170722,0.011102831196801185,0.006947966140065663,-0.0037570756494340273,0.0061412596820218865,0.003679773960163987,9e-4,-0.020875456532073434,0.0027797739601639867
2012-04-25,0.08874136570787892,0.052861672624801036,6.305485696893323e-4,0.022205206738131634,0.02148897156003805,0.01785003500000002,0.034255185417976,0.014053603664302855,0.013644591642450826,9e-4,0.08784136570787893,0.012744591642450826
2012-04-26,-0.0037705326632612324,-0.0011676699229977642,0.02205415879017019,0.032209737827715336,0.00807533698256701,0.009873728598928641,0.01762388331814061,0.009430538075548342,0.006680165525120439,9e-4,-0.004670532663261232,0.00578016552512044
2012-04-27,-0.007734038240365618,0.0036368230584965552,0.007089981722872414,0,0.15745701419824962,0.005983052767943839,-0.004479008391817971,-7.961228581961241e-4,0.002414323810544764,9e-4,-0.008634038240365618,0.001514323810544764
2012-04-30,-0.0315423356039026,-0.006082490206386313,0.0073462508323384945,-0.026124818577648725,0.022261352728374997,0.0013055655075244483,-0.006298710257948511,-0.016472063427355233,-0.003883501780193665,0.001,-0.0325423356039026,-0.004883501780193665
2012-05-01,-0.0031678842229372595,0.005859335708619649,0.0045579155271954774,-0.00968703427719827,-0.00802070309669772,0.004442717747317737,0.01961961908784719,-6.944307881475085e-4,0.005658384164656534,9e-4,-0.00406788422293726,0.004758384164656534
2012-05-02,0.00661359478787213,1.2947572815534067e-4,-6.04960659256968e-4,0.019563581640331194,9.129151729716418e-4,2.884519230769583e-4,0.004736530631632159,0.004682140202281391,-0.002496683170548899,8e-4,0.00581359478787213,-0.003296683170548899
2012-05-03,-0.007099198142915422,-0.005565622429054462,0.0021186440036730105,-0.046494464944649504,-0.0034744972855591913,-0.003941137209854298,-0.04360636545687594,0.006191668169302656,-0.007658871824437107,9e-4,-0.007999198142915422,-0.008558871824437108
2012-05-04,-0.028479588482481763,-0.012885669324855778,-0.007550588717892216,-0.034829721362229046,-0.023795999439477127,-0.010856977155544848,-0.01940847256341561,-0.022994279173656543,-0.016147208456598918,7.000000000000001e-4,-0.029179588482481762,-0.016847208456598917
2012-05-07,0.00748341795665637,0.0015823181214302407,0.004260468525244292,-0.024859663191660022,0.0052234428942488685,-0.006049099808549185,0.020106848884700133,0.017722789967603833,3.5058067958075015e-4,0.001,0.00648341795665637,-6.494193204192499e-4
2012-05-08,-0.0022827930663665568,-0.007372261813747466,0.001212151515151628,-0.028782894736842077,-0.005596064921014987,-0.01114112392638037,-0.07021866121901273,0.008624846713821067,-0.004278673161306145,9e-4,-0.003182793066366557,-0.005178673161306145
2012-05-09,0.0017600531614631524,-0.01790449554629981,-0.006961258869211413,-0.01354784081287046,-0.004108968399525695,-0.0012408179718248556,-0.0043061277142719375,-0.005940035797574047,-0.006702266736841642,9e-4,8.600531614631525e-4,-0.007602266736841641
2012-05-10,0.0023541708132751296,-0.003376097094823885,0.009753123750285782,8.58369098712428e-4,0.016638290728106356,-0.0031306962804888805,0.09647372243758208,0.007403768048522464,0.0025174106444551553,0.001,0.0013541708132751296,0.0015174106444551553
2012-05-11,-0.006678060705433195,-0.003252100138803662,0.013884666046342812,-0.0025728987993138388,0.004367157754050412,0.0028414356079330574,-0.021541232449673205,-0.0137373129497504,-0.0033873408742873617,0.001,-0.007678060705433195,-0.004387340874287361
2012-05-14,-0.014981242505117386,-0.005981443882040293,-0.00178627567728511,-0.0421324161650903,-0.020862614836781024,-0.008599672004768822,-0.06790700775193795,-0.002032280516286314,-0.011112863870212594,0.001,-0.015981242505117385,-0.012112863870212594
2012-05-15,-0.00904660554037066,-0.007385133723257499,-0.005368356855602567,-0.011669658886894144,0.00654916810588153,-0.0020056608302680573,-0.02095805126274294,0.01177150091005568,-0.00574583788837007,9e-4,-0.00994660554037066,-0.00664583788837007
2012-05-16,-0.0128170095157077,-0.0031689720813180477,-0.004797571502103212,-0.00908265213442322,-0.0014706582355302812,0.0034666550656479883,-0.008494733265375467,0.029160090684536902,-0.004403818293380901,0.001,-0.0138170095157077,-0.005403818293380901
2012-05-17,-0.029226473982421262,-0.036212786073608505,0.0030130160594462048,-0.04674610449129237,-0.02543960122681067,-0.009212421953886241,-0.020904729266620955,-0.009349195193180131,-0.015051376254893159,0.001,-0.030226473982421263,-0.016051376254893158
2012-05-18,4.904172547645506e-4,-0.008317811201011934,0.011114418410500884,-0.006730769230769258,-0.020653942935272306,-0.010157127748532545,-0.035351802590129475,-0.03635343928751721,-0.007387776551366976,8e-4,-3.095827452354494e-4,-0.008187776551366975
2012-05-21,0.05826009386213848,0.03803321654278481,-8.912358882946096e-4,0.05227492739593409,0.019920481087103654,0.009597661588787443,0.04390424687606115,0.02283479441729672,0.016035900823830062,9e-4,0.05736009386213848,0.015135900823830062
2012-05-22,-0.007678798761640638,-0.004179381501523945,-0.0026761819007973357,-0.013799448022078987,-0.012745857536353886,-0.004753175686518396,0.07055957594716719,-0.021673668664970815,4.86337285893754e-4,9e-4,-0.008578798761640638,-4.1366271410624595e-4
2012-05-23,0.024399794357334588,0.00125905143009013,-0.005366726136949122,0.004664179104477513,0.009055853721675182,-0.0035566099741070286,0.007142889842301615,0.014414155731989512,0.001693702856179454,9e-4,0.023499794357334586,7.93702856179454e-4
2012-05-24,-0.009183893403697276,-0.002515034232220066,0.008393225168068548,0.006499535747446637,-0.009388779498291804,-1.5296247585553548e-4,-0.02385554480980016,-0.009516687906132276,0.0013800320130266715,0.001,-0.010183893403697276,3.800320130266715e-4
2012-05-25,-0.005359843849434311,-0.019470500342772146,0.0014863258467993495,-0.003690036900368925,-0.010918072595287199,-0.009128425909091301,-0.015521862102976727,-0.02009401433037816,-0.002165632767252995,9e-4,-0.00625984384943431,-0.003065632767252995
2012-05-29,0.017748820414260784,0.005714314285714295,0.0074205998047076225,0.034259259259259184,0.008736911121879479,0.011116850059955925,0.0630661544134905,0.0047503813650956635,0.011078977856053704,9e-4,0.016848820414260782,0.010178977856053704
2012-05-30,0.012057291749805863,-0.014346633115152434,-0.0029463465806229645,-0.022381378692927483,-0.02570432596041909,-0.009823923094943118,-0.04039132090907787,-0.01028037183357184,-0.014334892428261827,7.000000000000001e-4,0.011357291749805862,-0.015034892428261826
2012-05-31,-0.002486276926392574,0.0031705145290460922,0.009751713947990431,-0.008241758241758228,0.017588338528668646,-0.008379196053972176,-0.02992436698454456,-0.012529095057393287,-0.002276665338942499,7.000000000000001e-4,-0.0031862769263925742,-0.002976665338942499
2012-06-01,-0.028975537743390983,-0.03404687495982075,-0.007901551530673167,-0.04247460757156056,-0.022028100661723674,-0.019802965882933024,-0.04576271186440683,-0.017009214580416123,-0.024642584756720664,7.000000000000001e-4,-0.029675537743390983,-0.025342584756720663
2012-06-04,0.005882450856314974,0.0038667758437470516,0.007374630833355113,0.003857280617164988,0.030496618814251218,-0.002855981564882772,-0.009591509769094035,0.01332789098750909,1.0955447069522404e-4,8e-4,0.0050824508563149734,-6.90445529304776e-4
2012-06-05,-0.002587242476243218,0.0011852148148149254,-0.002635461046239496,0.04899135446685877,-0.006338257704395813,0.003500604776197199,0.0010760760787688196,-0.014137749140622559,0.005726850436362758,8e-4,-0.003387242476243218,0.0049268504363627575
2012-06-06,0.015333224325881366,0.021308004696418862,0.014679976081034173,0.027472527472527538,0.020777598867580353,0.025317167420462486,0.04693654604084562,0.017811660748175532,0.023049401011279644,9e-4,0.014433224325881367,0.022149401011279643
2012-06-07,4.5493996078689147e-4,0.013474355845016809,-0.011574102674360546,-8.912655971479311e-4,0.0053299209948995405,0.0023196916768984887,-0.009924675219872583,-0.004030480684144523,-1.0646475973297293e-4,9e-4,-4.450600392131085e-4,-0.0010064647597329728
2012-06-08,0.015042298625053269,-1.4288778311154636e-4,0.011416832552693301,0.016057091882247965,-0.0014625548245536537,0.003600066821640931,0.03975112340131347,0.003839337509139917,0.008114163667511994,9e-4,0.014142298625053269,0.0072141636675119945
2012-06-11,-0.01576717713762702,0.002430640479535445,0.001157771379385676,-0.030728709394205567,-0.0090625962845587,-0.01347752389811166,-0.03191486037234042,-0.02058750630984889,-0.012620113430982464,9e-4,-0.016667177137627023,-0.013520113430982464
2012-06-12,0.00873648861274101,0.035230366064322415,0.011274934952298163,0.018115942028985605,-3.6952424942266723e-4,0.010596893943091112,0.018543921066486287,-0.005980697566227097,0.01165073714473669,0.001,0.0077364886127410095,0.010650737144736688
2012-06-13,-0.00694249691201661,-0.007164563043137066,0,-0.02313167259786475,-0.007808899434515256,-0.007453081355131083,0.0037086985839514305,-0.007096036878796039,-0.007023251084251678,0.001,-0.00794249691201661,-0.008023251084251677
2012-06-14,-0.0011011272916508538,-0.0029142382157711657,0.0202972841623786,0.010928961748633809,-0.001303958483750932,0.01035732748760246,-0.01276456163923413,-0.0036358266334342473,0.01081465300706279,0.0011,-0.002201127291650854,0.00971465300706279
2012-06-15,0.004549197870872074,0.0019485038816563442,5.603810748214372e-4,-0.02702702702702693,0.018186099578262113,0.02050230587896548,0.017693127515928143,0.00976661362861037,0.010337815249497857,9e-4,0.003649197870872074,0.009437815249497857
2012-06-18,0.020291551047525083,-0.001250118106684755,-0.0022402128882724483,0.010185185185185132,0.019738941523088298,-0.00406837255444381,0.06452691407556001,0.011231013131322874,0.0014447462461062983,0.001,0.01929155104752508,4.447462461062983e-4
2012-06-19,0.002782696680015146,0.014186313930839555,-0.004490597684799296,0.021081576535288766,0.006152856262411841,0.0032275960592725744,0.007851758793969961,0.01870886797278203,0.009815695292423215,9e-4,0.001882696680015146,0.008915695292423215
2012-06-20,-0.0028430788139118517,0.0012342841808636298,-0.0016915984862816004,0.00897666068222618,-0.004508302479615829,-7.540039475092749e-4,0.052664350264879804,-0.0069127227875274925,-0.0016863569667646932,9e-4,-0.0037430788139118515,-0.002586356966764693
2012-06-21,-0.013777418943542064,-0.022462662033621135,-0.010731460039536856,-0.02402135231316722,-0.010985548184278555,-0.027115404100590698,-0.04706927315184339,-0.021298365230636163,-0.02226167657313917,9e-4,-0.014677418943542063,-0.02316167657313917
2012-06-22,0.007668760870436762,0.008266722365137064,0.003996545931959721,0.0018231540565177367,0.0072085820806995875,0.0016029681038470212,0.049704940966292153,0.011093214407916753,0.007174604437728815,9e-4,0.006768760870436762,0.0062746044377288155
2012-06-25,-0.019463980382298702,-0.012645858986184706,-0.006255246303966219,-0.04549590536851683,-0.009407620464392783,-0.004336582410995004,-0.0201242965337586,-0.01886330452992015,-0.015954853620846785,0.001,-0.020463980382298703,-0.016954853620846786
2012-06-26,0.00220755638920058,-0.001688993595116343,8.583404618499597e-4,0.008579599618684448,0.025173780268930544,-0.004718469331543843,-0.0453035323073534,0.0070982885363670084,0.004772721080906859,0.001,0.00120755638920058,0.003772721080906859
2012-06-27,0.004317879992400762,0.013252544762441703,0.006003401943968078,0.004725897920604982,4.429768164389854e-5,0.005470190239179862,0.01107238180726408,0.00818157910103309,0.008984906014325104,9e-4,0.0034178799924007627,0.008084906014325105
